"r0_label","r1_label","r2_label","v_label","yr","r0","r1","r2","id","w","v","r2_v","r1_v","r0_v","r2_n","r1_n","r0_n","r2_n_notna","r1_n_notna","r0_n_notna","z_level","z_n","z_n_pct","z_g_score","z"
"World","Africa","Eastern Africa","Glorioso Islands",1981,1,2,14,30,,,0.016366612111293,0.363093285749719,0.313542597632216,17,46,220,1,4,66,"r2",17,0.0588235294117647,0.470588235294118,0.016366612111293
"World","Africa","Eastern Africa","Glorioso Islands",1982,1,2,14,30,,,0,0.225779541431537,0.251483402838085,17,46,220,1,5,67,"r2",17,0.0588235294117647,0.470588235294118,0
"World","Africa","Eastern Africa","Glorioso Islands",1983,1,2,14,30,,,0,0.173044642535351,0.242847854798789,17,46,220,1,5,68,"r2",17,0.0588235294117647,0.470588235294118,0
"World","Africa","Eastern Africa","Glorioso Islands",1984,1,2,14,30,,,0,0.267457284645328,0.294657467651886,17,46,220,1,5,73,"r2",17,0.0588235294117647,0.470588235294118,0
"World","Africa","Eastern Africa","Glorioso Islands",1985,1,2,14,30,,,0.0654664484451719,0.0454299349725571,0.311929245012413,17,46,220,1,5,74,"r2",17,0.0588235294117647,0.470588235294118,0.0654664484451719
"World","Africa","Eastern Africa","Glorioso Islands",1986,1,2,14,30,,,0,0.0458234123327955,0.300589744494458,17,46,220,1,6,75,"r2",17,0.0588235294117647,0.470588235294118,0
"World","Africa","Eastern Africa","Glorioso Islands",1987,1,2,14,30,,,0.357120876832687,0.29900931956789,0.320137008258833,17,46,220,3,8,80,"r2",17,0.176470588235294,0.411764705882353,0.357120876832687
"World","Africa","Eastern Africa","Glorioso Islands",1988,1,2,14,30,,,0.0363036524912511,0.0898913706255463,0.291820073611437,17,46,220,3,8,81,"r2",17,0.176470588235294,0.411764705882353,0.0363036524912511
"World","Africa","Eastern Africa","Glorioso Islands",1989,1,2,14,30,,,0.0147150995966228,0.040409644854183,0.311979845755372,17,46,220,3,8,81,"r2",17,0.176470588235294,0.411764705882353,0.0147150995966228
"World","Africa","Eastern Africa","Glorioso Islands",1990,1,2,14,30,,,0.0524065203668058,0.149981121967869,0.268562248107577,17,46,220,3,9,83,"r2",17,0.176470588235294,0.411764705882353,0.0524065203668058
"World","Africa","Eastern Africa","Glorioso Islands",1991,1,2,14,30,,,0.0796738364697857,0.139649505836747,0.287961278387946,17,46,220,4,10,86,"r2",17,0.235294117647059,0.382352941176471,0.0796738364697857
"World","Africa","Eastern Africa","Glorioso Islands",1992,1,2,14,30,,,0.243627329792818,0.233176829294896,0.303948166897554,17,46,220,5,12,94,"r2",17,0.294117647058824,0.352941176470588,0.243627329792818
"World","Africa","Eastern Africa","Glorioso Islands",1993,1,2,14,30,,,0.261768862920208,0.305607023752074,0.338297822051553,17,46,220,5,12,97,"r2",17,0.294117647058824,0.352941176470588,0.261768862920208
"World","Africa","Eastern Africa","Glorioso Islands",1994,1,2,14,30,,,0.226276766211013,0.341836731889543,0.363522837662214,17,46,220,6,16,103,"r2",17,0.352941176470588,0.323529411764706,0.226276766211013
"World","Africa","Eastern Africa","Glorioso Islands",1995,1,2,14,30,,,0.223833798802241,0.347369793217361,0.387009715834034,17,46,220,7,23,118,"r2",17,0.411764705882353,0.294117647058824,0.223833798802241
"World","Africa","Eastern Africa","Glorioso Islands",1996,1,2,14,30,,,0.272798386573777,0.358756655471201,0.339070008089376,17,46,220,9,28,131,"r2",17,0.529411764705882,0.235294117647059,0.272798386573777
"World","Africa","Eastern Africa","Glorioso Islands",1997,1,2,14,30,,,0.281100161103451,0.316239369965745,0.350290183735447,17,46,220,9,31,137,"r2",17,0.529411764705882,0.235294117647059,0.281100161103451
"World","Africa","Eastern Africa","Glorioso Islands",1998,1,2,14,30,,,0.217298261737326,0.3772332926058,0.345462016310219,17,46,220,9,32,143,"r2",17,0.529411764705882,0.235294117647059,0.217298261737326
"World","Africa","Eastern Africa","Glorioso Islands",1999,1,2,14,30,,,0.250417948738776,0.344020012411492,0.357818551209115,17,46,220,9,32,145,"r2",17,0.529411764705882,0.235294117647059,0.250417948738776
"World","Africa","Eastern Africa","Glorioso Islands",2000,1,2,14,30,,,0.271967856282224,0.35661372593559,0.362651176177306,17,46,220,9,33,149,"r2",17,0.529411764705882,0.235294117647059,0.271967856282224
"World","Africa","Eastern Africa","Glorioso Islands",2001,1,2,14,30,,,0.216287359574412,0.325237317020929,0.343274459171982,17,46,220,11,35,152,"r2",17,0.647058823529412,0.176470588235294,0.216287359574412
"World","Africa","Eastern Africa","Glorioso Islands",2002,1,2,14,30,,,0.310004079189541,0.372098607225204,0.366091820739485,17,46,220,12,36,154,"r2",17,0.705882352941177,0.147058823529412,0.310004079189541
"World","Africa","Eastern Africa","Glorioso Islands",2003,1,2,14,30,,,0.357422085598517,0.364980190879141,0.39079209468162,17,46,220,12,36,156,"r2",17,0.705882352941177,0.147058823529412,0.357422085598517
"World","Africa","Eastern Africa","Glorioso Islands",2004,1,2,14,30,,,0.341381934164107,0.344886850738936,0.405327015998275,17,46,220,12,36,157,"r2",17,0.705882352941177,0.147058823529412,0.341381934164107
"World","Africa","Eastern Africa","Glorioso Islands",2005,1,2,14,30,,,0.302156420318708,0.302191144108811,0.348512066435774,17,46,220,12,36,158,"r2",17,0.705882352941177,0.147058823529412,0.302156420318708
"World","Africa","Eastern Africa","Glorioso Islands",2006,1,2,14,30,,,0.442406959054627,0.381207589969723,0.35472993052374,17,46,220,12,36,158,"r2",17,0.705882352941177,0.147058823529412,0.442406959054627
"World","Africa","Eastern Africa","Glorioso Islands",2007,1,2,14,30,,,0.452370847676441,0.344351400131288,0.362703361262469,17,46,220,12,36,158,"r2",17,0.705882352941177,0.147058823529412,0.452370847676441
"World","Africa","Eastern Africa","Glorioso Islands",2008,1,2,14,30,,,0.546726762291991,0.387408806161662,0.379155043897155,17,46,220,12,36,160,"r2",17,0.705882352941177,0.147058823529412,0.546726762291991
"World","Africa","Eastern Africa","Glorioso Islands",2009,1,2,14,30,,,0.481360469528341,0.354758747622211,0.36429174634329,17,46,220,12,36,160,"r2",17,0.705882352941177,0.147058823529412,0.481360469528341
"World","Africa","Eastern Africa","Glorioso Islands",2010,1,2,14,30,,,0.47769097864413,0.403814776045938,0.392544046838104,17,46,220,12,36,160,"r2",17,0.705882352941177,0.147058823529412,0.47769097864413
"World","Africa","Eastern Africa","Ile Europa",1976,1,2,14,35,,,,0.532016001733029,0.36224845114007,17,46,220,,2,46,"r1",46,0.0434782608695652,0.81304347826087,0.532016001733029
"World","Africa","Eastern Africa","Ile Europa",1977,1,2,14,35,,,,0.149629401860598,0.275127077934624,17,46,220,,2,56,"r1",46,0.0434782608695652,0.81304347826087,0.149629401860598
"World","Africa","Eastern Africa","Ile Europa",1978,1,2,14,35,,,,0.494327836333161,0.307880121421398,17,46,220,,2,58,"r1",46,0.0434782608695652,0.81304347826087,0.494327836333161
"World","Africa","Eastern Africa","Ile Europa",1979,1,2,14,35,,,,0.557642476541866,0.311796172558827,17,46,220,,3,61,"r1",46,0.0652173913043478,0.819565217391304,0.557642476541866
"World","Africa","Eastern Africa","Ile Europa",1980,1,2,14,35,,,,0.0770390215479319,0.307376593474165,17,46,220,,3,65,"r1",46,0.0652173913043478,0.819565217391304,0.0770390215479319
"World","Africa","Eastern Africa","Ile Europa",1981,1,2,14,35,,,0.016366612111293,0.363093285749719,0.313542597632216,17,46,220,1,4,66,"r2",17,0.0588235294117647,0.470588235294118,0.016366612111293
"World","Africa","Eastern Africa","Ile Europa",1982,1,2,14,35,,,0,0.225779541431537,0.251483402838085,17,46,220,1,5,67,"r2",17,0.0588235294117647,0.470588235294118,0
"World","Africa","Eastern Africa","Ile Europa",1983,1,2,14,35,,,0,0.173044642535351,0.242847854798789,17,46,220,1,5,68,"r2",17,0.0588235294117647,0.470588235294118,0
"World","Africa","Eastern Africa","Ile Europa",1984,1,2,14,35,,,0,0.267457284645328,0.294657467651886,17,46,220,1,5,73,"r2",17,0.0588235294117647,0.470588235294118,0
"World","Africa","Eastern Africa","Ile Europa",1985,1,2,14,35,,,0.0654664484451719,0.0454299349725571,0.311929245012413,17,46,220,1,5,74,"r2",17,0.0588235294117647,0.470588235294118,0.0654664484451719
"World","Africa","Eastern Africa","Ile Europa",1986,1,2,14,35,,,0,0.0458234123327955,0.300589744494458,17,46,220,1,6,75,"r2",17,0.0588235294117647,0.470588235294118,0
"World","Africa","Eastern Africa","Ile Europa",1987,1,2,14,35,,,0.357120876832687,0.29900931956789,0.320137008258833,17,46,220,3,8,80,"r2",17,0.176470588235294,0.411764705882353,0.357120876832687
"World","Africa","Eastern Africa","Ile Europa",1988,1,2,14,35,,,0.0363036524912511,0.0898913706255463,0.291820073611437,17,46,220,3,8,81,"r2",17,0.176470588235294,0.411764705882353,0.0363036524912511
"World","Africa","Eastern Africa","Ile Europa",1989,1,2,14,35,,,0.0147150995966228,0.040409644854183,0.311979845755372,17,46,220,3,8,81,"r2",17,0.176470588235294,0.411764705882353,0.0147150995966228
"World","Africa","Eastern Africa","Ile Europa",1990,1,2,14,35,,,0.0524065203668058,0.149981121967869,0.268562248107577,17,46,220,3,9,83,"r2",17,0.176470588235294,0.411764705882353,0.0524065203668058
"World","Africa","Eastern Africa","Ile Europa",1991,1,2,14,35,,,0.0796738364697857,0.139649505836747,0.287961278387946,17,46,220,4,10,86,"r2",17,0.235294117647059,0.382352941176471,0.0796738364697857
"World","Africa","Eastern Africa","Ile Europa",1992,1,2,14,35,,,0.243627329792818,0.233176829294896,0.303948166897554,17,46,220,5,12,94,"r2",17,0.294117647058824,0.352941176470588,0.243627329792818
"World","Africa","Eastern Africa","Ile Europa",1993,1,2,14,35,,,0.261768862920208,0.305607023752074,0.338297822051553,17,46,220,5,12,97,"r2",17,0.294117647058824,0.352941176470588,0.261768862920208
"World","Africa","Eastern Africa","Ile Europa",1994,1,2,14,35,,,0.226276766211013,0.341836731889543,0.363522837662214,17,46,220,6,16,103,"r2",17,0.352941176470588,0.323529411764706,0.226276766211013
"World","Africa","Eastern Africa","Ile Europa",1995,1,2,14,35,,,0.223833798802241,0.347369793217361,0.387009715834034,17,46,220,7,23,118,"r2",17,0.411764705882353,0.294117647058824,0.223833798802241
"World","Africa","Eastern Africa","Ile Europa",1996,1,2,14,35,,,0.272798386573777,0.358756655471201,0.339070008089376,17,46,220,9,28,131,"r2",17,0.529411764705882,0.235294117647059,0.272798386573777
"World","Africa","Eastern Africa","Ile Europa",1997,1,2,14,35,,,0.281100161103451,0.316239369965745,0.350290183735447,17,46,220,9,31,137,"r2",17,0.529411764705882,0.235294117647059,0.281100161103451
"World","Africa","Eastern Africa","Ile Europa",1998,1,2,14,35,,,0.217298261737326,0.3772332926058,0.345462016310219,17,46,220,9,32,143,"r2",17,0.529411764705882,0.235294117647059,0.217298261737326
"World","Africa","Eastern Africa","Ile Europa",1999,1,2,14,35,,,0.250417948738776,0.344020012411492,0.357818551209115,17,46,220,9,32,145,"r2",17,0.529411764705882,0.235294117647059,0.250417948738776
"World","Africa","Eastern Africa","Ile Europa",2000,1,2,14,35,,,0.271967856282224,0.35661372593559,0.362651176177306,17,46,220,9,33,149,"r2",17,0.529411764705882,0.235294117647059,0.271967856282224
"World","Africa","Eastern Africa","Ile Europa",2001,1,2,14,35,,,0.216287359574412,0.325237317020929,0.343274459171982,17,46,220,11,35,152,"r2",17,0.647058823529412,0.176470588235294,0.216287359574412
"World","Africa","Eastern Africa","Ile Europa",2002,1,2,14,35,,,0.310004079189541,0.372098607225204,0.366091820739485,17,46,220,12,36,154,"r2",17,0.705882352941177,0.147058823529412,0.310004079189541
"World","Africa","Eastern Africa","Ile Europa",2003,1,2,14,35,,,0.357422085598517,0.364980190879141,0.39079209468162,17,46,220,12,36,156,"r2",17,0.705882352941177,0.147058823529412,0.357422085598517
"World","Africa","Eastern Africa","Ile Europa",2004,1,2,14,35,,,0.341381934164107,0.344886850738936,0.405327015998275,17,46,220,12,36,157,"r2",17,0.705882352941177,0.147058823529412,0.341381934164107
"World","Africa","Eastern Africa","Ile Europa",2005,1,2,14,35,,,0.302156420318708,0.302191144108811,0.348512066435774,17,46,220,12,36,158,"r2",17,0.705882352941177,0.147058823529412,0.302156420318708
"World","Africa","Eastern Africa","Ile Europa",2006,1,2,14,35,,,0.442406959054627,0.381207589969723,0.35472993052374,17,46,220,12,36,158,"r2",17,0.705882352941177,0.147058823529412,0.442406959054627
"World","Africa","Eastern Africa","Ile Europa",2007,1,2,14,35,,,0.452370847676441,0.344351400131288,0.362703361262469,17,46,220,12,36,158,"r2",17,0.705882352941177,0.147058823529412,0.452370847676441
"World","Africa","Eastern Africa","Ile Europa",2008,1,2,14,35,,,0.546726762291991,0.387408806161662,0.379155043897155,17,46,220,12,36,160,"r2",17,0.705882352941177,0.147058823529412,0.546726762291991
"World","Africa","Eastern Africa","Ile Europa",2009,1,2,14,35,,,0.481360469528341,0.354758747622211,0.36429174634329,17,46,220,12,36,160,"r2",17,0.705882352941177,0.147058823529412,0.481360469528341
"World","Africa","Eastern Africa","Ile Europa",2010,1,2,14,35,,,0.47769097864413,0.403814776045938,0.392544046838104,17,46,220,12,36,160,"r2",17,0.705882352941177,0.147058823529412,0.47769097864413
"World","Africa","Eastern Africa","Ile Tromelin",1976,1,2,14,36,,,,0.532016001733029,0.36224845114007,17,46,220,,2,46,"r1",46,0.0434782608695652,0.81304347826087,0.532016001733029
"World","Africa","Eastern Africa","Ile Tromelin",1977,1,2,14,36,,,,0.149629401860598,0.275127077934624,17,46,220,,2,56,"r1",46,0.0434782608695652,0.81304347826087,0.149629401860598
"World","Africa","Eastern Africa","Ile Tromelin",1978,1,2,14,36,,,,0.494327836333161,0.307880121421398,17,46,220,,2,58,"r1",46,0.0434782608695652,0.81304347826087,0.494327836333161
"World","Africa","Eastern Africa","Ile Tromelin",1979,1,2,14,36,,,,0.557642476541866,0.311796172558827,17,46,220,,3,61,"r1",46,0.0652173913043478,0.819565217391304,0.557642476541866
"World","Africa","Eastern Africa","Ile Tromelin",1980,1,2,14,36,,,,0.0770390215479319,0.307376593474165,17,46,220,,3,65,"r1",46,0.0652173913043478,0.819565217391304,0.0770390215479319
"World","Africa","Eastern Africa","Ile Tromelin",1981,1,2,14,36,,,0.016366612111293,0.363093285749719,0.313542597632216,17,46,220,1,4,66,"r2",17,0.0588235294117647,0.470588235294118,0.016366612111293
"World","Africa","Eastern Africa","Ile Tromelin",1982,1,2,14,36,,,0,0.225779541431537,0.251483402838085,17,46,220,1,5,67,"r2",17,0.0588235294117647,0.470588235294118,0
"World","Africa","Eastern Africa","Ile Tromelin",1983,1,2,14,36,,,0,0.173044642535351,0.242847854798789,17,46,220,1,5,68,"r2",17,0.0588235294117647,0.470588235294118,0
"World","Africa","Eastern Africa","Ile Tromelin",1984,1,2,14,36,,,0,0.267457284645328,0.294657467651886,17,46,220,1,5,73,"r2",17,0.0588235294117647,0.470588235294118,0
"World","Africa","Eastern Africa","Ile Tromelin",1985,1,2,14,36,,,0.0654664484451719,0.0454299349725571,0.311929245012413,17,46,220,1,5,74,"r2",17,0.0588235294117647,0.470588235294118,0.0654664484451719
"World","Africa","Eastern Africa","Ile Tromelin",1986,1,2,14,36,,,0,0.0458234123327955,0.300589744494458,17,46,220,1,6,75,"r2",17,0.0588235294117647,0.470588235294118,0
"World","Africa","Eastern Africa","Ile Tromelin",1987,1,2,14,36,,,0.357120876832687,0.29900931956789,0.320137008258833,17,46,220,3,8,80,"r2",17,0.176470588235294,0.411764705882353,0.357120876832687
"World","Africa","Eastern Africa","Ile Tromelin",1988,1,2,14,36,,,0.0363036524912511,0.0898913706255463,0.291820073611437,17,46,220,3,8,81,"r2",17,0.176470588235294,0.411764705882353,0.0363036524912511
"World","Africa","Eastern Africa","Ile Tromelin",1989,1,2,14,36,,,0.0147150995966228,0.040409644854183,0.311979845755372,17,46,220,3,8,81,"r2",17,0.176470588235294,0.411764705882353,0.0147150995966228
"World","Africa","Eastern Africa","Ile Tromelin",1990,1,2,14,36,,,0.0524065203668058,0.149981121967869,0.268562248107577,17,46,220,3,9,83,"r2",17,0.176470588235294,0.411764705882353,0.0524065203668058
"World","Africa","Eastern Africa","Ile Tromelin",1991,1,2,14,36,,,0.0796738364697857,0.139649505836747,0.287961278387946,17,46,220,4,10,86,"r2",17,0.235294117647059,0.382352941176471,0.0796738364697857
"World","Africa","Eastern Africa","Ile Tromelin",1992,1,2,14,36,,,0.243627329792818,0.233176829294896,0.303948166897554,17,46,220,5,12,94,"r2",17,0.294117647058824,0.352941176470588,0.243627329792818
"World","Africa","Eastern Africa","Ile Tromelin",1993,1,2,14,36,,,0.261768862920208,0.305607023752074,0.338297822051553,17,46,220,5,12,97,"r2",17,0.294117647058824,0.352941176470588,0.261768862920208
"World","Africa","Eastern Africa","Ile Tromelin",1994,1,2,14,36,,,0.226276766211013,0.341836731889543,0.363522837662214,17,46,220,6,16,103,"r2",17,0.352941176470588,0.323529411764706,0.226276766211013
"World","Africa","Eastern Africa","Ile Tromelin",1995,1,2,14,36,,,0.223833798802241,0.347369793217361,0.387009715834034,17,46,220,7,23,118,"r2",17,0.411764705882353,0.294117647058824,0.223833798802241
"World","Africa","Eastern Africa","Ile Tromelin",1996,1,2,14,36,,,0.272798386573777,0.358756655471201,0.339070008089376,17,46,220,9,28,131,"r2",17,0.529411764705882,0.235294117647059,0.272798386573777
"World","Africa","Eastern Africa","Ile Tromelin",1997,1,2,14,36,,,0.281100161103451,0.316239369965745,0.350290183735447,17,46,220,9,31,137,"r2",17,0.529411764705882,0.235294117647059,0.281100161103451
"World","Africa","Eastern Africa","Ile Tromelin",1998,1,2,14,36,,,0.217298261737326,0.3772332926058,0.345462016310219,17,46,220,9,32,143,"r2",17,0.529411764705882,0.235294117647059,0.217298261737326
"World","Africa","Eastern Africa","Ile Tromelin",1999,1,2,14,36,,,0.250417948738776,0.344020012411492,0.357818551209115,17,46,220,9,32,145,"r2",17,0.529411764705882,0.235294117647059,0.250417948738776
"World","Africa","Eastern Africa","Ile Tromelin",2000,1,2,14,36,,,0.271967856282224,0.35661372593559,0.362651176177306,17,46,220,9,33,149,"r2",17,0.529411764705882,0.235294117647059,0.271967856282224
"World","Africa","Eastern Africa","Ile Tromelin",2001,1,2,14,36,,,0.216287359574412,0.325237317020929,0.343274459171982,17,46,220,11,35,152,"r2",17,0.647058823529412,0.176470588235294,0.216287359574412
"World","Africa","Eastern Africa","Ile Tromelin",2002,1,2,14,36,,,0.310004079189541,0.372098607225204,0.366091820739485,17,46,220,12,36,154,"r2",17,0.705882352941177,0.147058823529412,0.310004079189541
"World","Africa","Eastern Africa","Ile Tromelin",2003,1,2,14,36,,,0.357422085598517,0.364980190879141,0.39079209468162,17,46,220,12,36,156,"r2",17,0.705882352941177,0.147058823529412,0.357422085598517
"World","Africa","Eastern Africa","Ile Tromelin",2004,1,2,14,36,,,0.341381934164107,0.344886850738936,0.405327015998275,17,46,220,12,36,157,"r2",17,0.705882352941177,0.147058823529412,0.341381934164107
