"country","region_id","Index","AO","SPP","BD","HAB","CP","CS","CW","ECO","LE","LIV","FIS","FP","MAR","ICO","SP","LSP","NP","TR"
"Colombia",132,-0.73,0.49,0.06,0.03,0,-0.03,0.02,-0.51,0.4,0.2,0,-1.51,-0.66,-0.75,0.04,0.39,0.75,-6.44,-0.73
"Albania",82,-0.77,0.1,0.01,0,0,,,0.31,0,0,0,0.15,0.16,-0.16,1.19,-0.12,-1.43,0.4,-7.05
"Jamaica",166,-0.8,0.12,0.07,0.02,-0.03,-0.09,0,0.17,1.07,0.44,-0.2,0.33,0.35,-0.02,0.2,-0.11,-0.42,-2.8,-6.07
"Australia",16,-0.85,0.13,0.2,0.1,0,0,0,-0.72,0,0.45,0.9,1.16,-0.24,-1.6,0.03,0.01,0,-5.8,-2.47
"Tunisia",61,-0.94,0.08,-0.01,-0.01,0,,,0.95,0,-0.01,-0.03,0.06,-0.47,0.3,0.6,0.3,0,0.41,-8.8
"Guatemala",136,-1,0.17,0.01,0.01,0,-0.07,0.03,-1.13,0,0,0,-1.46,-1.78,-3.51,0.01,-0.02,-0.04,-7.04,-0.15
"Marshall Islands",11,-1,0.07,0.02,0.01,0,0,0.11,0.07,0.46,0.49,0.52,0.76,0.76,,0.07,0.54,1.01,-4.75,-7.25
"United Arab Emirates",54,-1,0,0.07,0.04,0,0.03,0.06,1.32,0,0,0,1.19,1.09,0.21,-0.18,-0.05,0.08,-7.84,-4.62
"Bermuda",108,-1.02,0,0,-0.05,-0.09,-0.14,0,-0.04,-3.41,-5.27,-7.13,0.94,0.94,,0.55,0.26,-0.04,,-4.89
"Bahamas",110,-1.11,0.05,0,-0.04,-0.07,-0.12,0,-1.06,0.48,1.54,2.61,-0.59,-0.59,-0.01,0.12,-0.05,-0.23,-10.9,0
"Uruguay",173,-1.11,0.33,0.01,0.01,0,,,-0.38,0,0,0,-1.39,-1.39,0,0.17,-1.35,-2.87,,-4.96
"Syria",77,-1.14,-0.35,-0.34,-0.32,-0.31,,,1.64,0,0,0,0.47,0.47,,1.01,0.51,0,-11.02,0
"Greece",80,-1.21,-0.05,-0.08,-0.04,0,,,-1.35,-1.05,-0.77,-0.48,0.51,-0.07,-0.92,0.67,0.12,-0.43,-7.9,0.37
"Portugal",183,-1.23,0.04,0.02,0.01,0,,,0.53,0,0.08,0.16,-0.48,-0.53,0.34,0.5,0.25,0,-10.07,-0.14
"Sao Tome and Principe",103,-1.23,0.11,0.08,0.04,0,,,3.18,0,0,0,0.2,0.2,,-0.21,-0.1,0.01,-21.74,8.44
"Palau",8,-1.28,0.61,-0.03,-0.01,0,0.07,0.03,-0.56,1.53,1.59,1.65,0.31,0.32,-1.3,0.46,0.23,0,-9.36,-5.65
"Lithuania",189,-1.3,1.26,0.16,-3.45,-7.06,-16.73,,-0.1,0,1.27,2.53,4.63,4.63,,-0.18,-0.09,0,2.19,-0.7
"Jordan",215,-1.35,-0.05,-0.17,-0.25,-0.32,-0.4,-0.26,-4.08,0,-0.12,-0.23,1.88,1.88,,-2.29,-1.15,0,,-7.75
"Cuba",112,-1.37,0.52,0.07,0.04,0.01,-0.08,0,-2.61,1.83,0.9,-0.02,0.32,-0.14,0.04,0.1,0.04,-0.01,-11.49,-0.86
"Peru",138,-1.38,0.22,0,-0.01,-0.01,-0.07,-0.03,-0.34,2.65,1.73,0.82,-11.83,-11.75,0.7,0.11,-2.52,-5.14,-0.91,-0.09
"Republique du Congo",100,-1.38,0.05,-0.01,-0.03,-0.05,,,0.67,4.79,2.4,0,-0.79,-0.79,,-0.13,-0.08,-0.02,-13.52,0.24
"New Zealand",162,-1.4,0.14,0,0,0,-0.03,-0.01,-1.8,0.55,0.28,0,-3.63,-2.91,0,0.18,0.99,1.79,-7.29,-3.42
"Argentina",172,-1.47,0.17,-0.01,0,0,,,-0.03,0,-0.05,-0.1,-2.18,-2.18,-0.02,0.25,1.79,3.32,-9.91,-1.58
"United States",163,-1.49,0.01,-0.01,-0.08,-0.16,-1.63,-0.05,-2.4,0.02,-0.31,-0.63,-1.25,-1.27,-0.23,-0.08,-0.03,0.02,-9.03,-0.12
"North Korea",21,-1.52,0.81,-0.03,-0.01,0,-1.25,,-0.28,-1.13,-0.17,0.79,1.24,0.71,-0.33,0.22,0.11,0,-13.6,0
"France",179,-1.54,-0.01,-0.02,0.06,0.13,2.12,-0.05,-0.48,0,-0.04,-0.08,0.67,-0.14,-2.09,0.52,0.26,0,-15.63,-1.44
"El Salvador",134,-1.55,0.14,0.02,-0.01,-0.03,-0.12,-0.05,-0.41,0,0.66,1.31,-1.28,-1.35,-0.01,-0.15,-0.07,0,-16.6,2.29
"Nicaragua",131,-1.66,0.27,0.04,0.03,0.02,-0.02,0.01,0.93,0,-0.61,-1.22,-0.78,0,1.84,0.07,0.04,0,-9.67,-7.6
"Pakistan",53,-1.69,0.16,0.04,0.03,0.02,0,0.01,0.41,0.14,-0.71,-1.56,1.13,1.13,0,-0.18,-0.09,0.01,-17.38,-0.44
"Iceland",143,-1.84,0.32,0.09,-1.34,-2.77,1.16,,-2.11,0.75,-1.12,-2.99,0.74,0.82,4.51,0.02,0.03,0.04,-15.38,1.08
"Somalia",44,-1.91,0.27,0.1,0.07,0.03,-0.02,0.01,0.74,1.36,0.48,-0.41,1.76,1.76,,-0.16,-0.08,0,-22.36,0
"Gilbert Islands (Kiribati)",212,-1.99,0.05,0.03,0.05,0.07,0,0.01,0.05,0,1.1,2.2,0.51,0.51,-0.03,0.08,0.04,0,-11.14,-10.55
"Sweden",222,-2,0.2,0,0,0,-15.37,-0.01,-0.59,0,0,0,3.85,3.78,-0.12,-0.28,-0.58,-0.88,-2.65,-4.76
"Mayotte",29,-2.07,0.23,-0.05,-0.02,0,0,-0.12,-0.07,0,0,0,8.48,8.26,0.15,0.97,0.48,0,-25.89,-3.59
"Turkey",76,-2.07,0.2,-0.06,-0.04,-0.03,,,0.44,0,0,0,0.89,0.22,0.51,0.35,0.18,0,-12.42,-5.08
"Faeroe Islands",141,-2.17,0.14,0.02,0.01,0,,,0.06,1.34,0.29,-0.76,-2.99,-0.97,0,-0.58,0.88,2.33,-15.46,-2.31
"Bonaire",245,-2.29,0.39,0.08,0.04,0,0,0,-0.08,0.61,0.34,0.06,1.39,1.39,0,0.8,0.4,0,-26.13,0.76
"Costa Rica",130,-2.34,0.5,0.06,0.03,0,-0.11,-0.01,0.8,0.88,1.11,1.34,-0.72,-0.95,1.01,0.07,0.06,0.04,-21.71,-3.09
"Saba",248,-2.42,0.27,-0.03,-0.02,0,0,0,-0.11,0.55,0.26,-0.03,0.42,0.42,,0.75,0.37,-0.01,-26.17,0.76
"Ukraine",75,-2.46,-0.24,-0.14,-0.17,-0.2,-0.25,-0.22,-0.95,0,-0.05,-0.11,0.25,0.14,0.15,-0.1,-0.09,-0.08,-20.22,-2.55
"Sint Eustatius",249,-2.48,0.26,-0.07,-0.04,0,0,0,-0.07,0.54,0.25,-0.04,-0.22,-0.22,,0.74,0.37,0,-26.1,0.76
"Norway",223,-2.56,0,0,0.17,0.35,-6.77,,-0.35,1.12,2.55,3.98,1.81,1.34,0,0.08,0.08,0.07,-13.64,-6.39
"Saudi Arabia",50,-2.56,0.33,0.01,0,0,-0.17,-0.1,-3.89,0,0,0,1.03,1.99,-3.29,-0.43,-0.22,0,-13.82,-9.71
"Sint Maarten",220,-2.59,-0.01,-0.03,-0.02,0,0,0,-0.02,0.87,0.39,-0.08,0.53,0.53,,-0.19,-1.35,-2.52,-26.14,0.76
"Finland",174,-2.63,-0.19,-0.03,-0.66,-1.3,-11.83,,-0.96,0,1.4,2.8,1.54,1.38,1.05,-0.17,-0.24,-0.31,-11.43,-1.16
"Equatorial Guinea",104,-2.98,-2.87,-0.06,-0.07,-0.07,-0.07,-0.06,-2.64,-0.06,-0.03,-0.01,0.1,0.1,,-0.16,-0.11,-0.06,-25.72,1.7
"Estonia",70,-3.07,1.07,0.04,-0.31,-0.64,-8.53,0,-0.78,4.49,2.42,0.36,2.57,2.57,0,-0.2,-0.1,0,-24.88,-2.14
"Eritrea",45,-4.44,-0.06,0,-0.05,-0.1,-0.25,-0.16,0.45,-16.2,-17.63,-19.05,1.09,1.09,0,0.72,0.36,0,-25.31,-2.8
