"rgn_id","resilience.score","year"
1,0.83705264231009,2005
2,0.83705264231009,2005
3,0.83705264231009,2005
4,0.83705264231009,2005
94,0.83705264231009,2005
5,0.51085614776368,2005
6,0.583333333333333,2005
7,0.722222222222167,2005
8,0.722222222222167,2005
9,0.5,2005
10,0.5,2005
11,0.5,2005
14,0.686546457764777,2005
15,0.722222222222167,2005
16,0.833333333333333,2005
17,0.5,2005
18,0.5,2005
19,0.5,2005
20,0.694444444444333,2005
21,0.638888888888833,2005
24,0.666666666666667,2005
25,0.888888888889,2005
28,0.777777777777833,2005
29,0.700240127633239,2005
32,0.700240127633239,2005
33,0.700240127633239,2005
30,0.700240127633239,2005
35,0.700240127633239,2005
36,0.700240127633239,2005
34,0.700240127633239,2005
31,0.861111111111167,2005
37,0.861111111111167,2005
38,0.717071994383335,2005
39,0.5,2005
40,0.6944444444445,2005
41,0.583333333333333,2005
42,0.805555555555667,2005
43,0.833333333333333,2005
44,0.5,2005
45,0.75,2005
46,0.75,2005
47,0.5,2005
48,0.5,2005
49,0.5,2005
50,1,2005
51,0.5,2005
52,0.5,2005
53,0.722222222222167,2005
54,0.638888888888833,2005
56,0.75,2005
59,0.75,2005
60,0.703896883725784,2005
61,0.888888888889,2005
62,0.805555555555667,2005
63,0.191436021505635,2005
64,0.722222222222167,2005
65,0.75,2005
66,0.9444444444445,2005
67,0.5,2005
68,0.722222222222167,2005
69,0.5555555555555,2005
70,0.638888888888833,2005
71,0.5,2005
72,0.833333333333333,2005
73,0.722222222222167,2005
74,0.5,2005
75,0.5555555555555,2005
76,0.833333333333333,2005
77,0.583333333333333,2005
78,0.833333333333333,2005
79,0.777777777777833,2005
80,0.833333333333333,2005
81,0.9444444444445,2005
82,0.5,2005
84,0.888888888889,2005
93,0.739754218634602,2005
91,0.739754218634602,2005
92,0.739754218634602,2005
95,0.739754218634602,2005
85,0.739754218634602,2005
86,0.739754218634602,2005
88,0.739754218634602,2005
89,0.739754218634602,2005
96,0.666666666666667,2005
97,0.5555555555555,2005
98,0.5,2005
99,0.611111111111167,2005
100,0.5,2005
101,0.777777777777833,2005
90,0.722222222222167,2005
102,0.722222222222167,2005
103,0.5,2005
104,0.5,2005
106,0.777777777777833,2005
107,0.575010379365802,2005
110,0.722222222222167,2005
112,0.888888888889,2005
114,0.5,2005
115,0.833333333333333,2005
116,0.286259363163953,2005
111,0.786259363163953,2005
108,0.786259363163953,2005
118,0.786259363163953,2005
117,0.786259363163953,2005
113,0.786259363163953,2005
121,0.786259363163953,2005
119,0.5,2005
120,0.638888888888833,2005
122,0.75,2005
123,0.638888888888833,2005
124,0.611111111111167,2005
125,0.666666666666667,2005
126,0.5,2005
127,0.888888888889,2005
250,0.786259363163953,2005
244,0.786259363163953,2005
249,0.786259363163953,2005
245,0.786259363163953,2005
220,0.786259363163953,2005
248,0.786259363163953,2005
129,0.888888888889,2005
130,0.833333333333333,2005
131,0.5,2005
132,0.833333333333333,2005
133,0.888888888889,2005
134,0.611111111111167,2005
135,0.888888888889,2005
136,0.888888888889,2005
137,0.888888888889,2005
138,0.833333333333333,2005
139,0.5,2005
140,0.786259363163953,2005
221,0.786259363163953,2005
143,0.5,2005
146,0.842643695685416,2005
161,0.842643695685416,2005
147,0.842643695685416,2005
149,0.075010379365802,2005
151,0.075010379365802,2005
13,0.075010379365802,2005
158,0.075010379365802,2005
152,0.888888888889,2005
155,0.5,2005
12,0.075010379365802,2005
150,0.075010379365802,2005
159,0.075010379365802,2005
153,0.944053741241425,2005
156,0.944053741241425,2005
154,0.944053741241425,2005
162,0.944053741241425,2005
163,0.4444444444445,2005
164,0.833333333333333,2005
166,0.5,2005
167,0.5555555555555,2005
168,0.5,2005
169,0.777774069203062,2005
171,0.833333333333333,2005
172,0.638888888888833,2005
173,0.833333333333333,2005
174,0.777777777777833,2005
141,0.777777777777833,2005
175,0.777777777777833,2005
145,0.777777777777833,2005
176,0.833333333333333,2005
177,0.888888888889,2005
178,0.777777777777833,2005
179,0.777777777777833,2005
227,0.777777777777833,2005
228,0.777777777777833,2005
180,0.777777777777833,2005
181,0.75,2005
58,0.722222222222167,2005
182,0.722222222222167,2005
183,0.888888888889,2005
57,0.888888888889,2005
55,0.888888888889,2005
184,0.722222222222167,2005
185,0.5,2005
186,0,2005
187,0.5,2005
188,0.611111111111167,2005
189,0.5555555555555,2005
190,0.805555555555667,2005
191,0.5555555555555,2005
192,0.5,2005
193,0.666666666666667,2005
194,0.666666666666667,2005
195,0.5,2005
196,0.5,2005
197,0.888888888889,2005
198,0.5,2005
199,0.5,2005
200,0.611111111111167,2005
202,0.777777777777833,2005
203,0.8055555555555,2005
26,0.8055555555555,2005
204,0.638888888888833,2005
205,0.5,2005
247,0.777777777777833,2005
206,0.777777777777833,2005
207,0.638888888888833,2005
208,0.722222222222167,2005
209,0.694444444444333,2005
210,0.5,2005
212,0.488378270686678,2005
148,0.488378270686678,2005
157,0.488378270686678,2005
214,0.9444444444445,2005
215,0.75,2005
216,0.833333333333333,2005
218,0.9444444444445,2005
219,0.9444444444445,2005
222,0.777777777777833,2005
223,0.777777777777667,2005
144,0.777777777777667,2005
105,0.777777777777667,2005
224,0.888888888889,2005
237,0.5,2005
231,0.5,2005
232,0.5,2005
