"rgn_id","habitat","boolean"
137,"mangrove_inland1km",1
138,"mangrove_inland1km",1
139,"mangrove_inland1km",1
140,"mangrove_inland1km",1
152,"mangrove_inland1km",1
155,"mangrove_inland1km",1
162,"mangrove_inland1km",1
163,"mangrove_inland1km",1
164,"mangrove_inland1km",1
166,"mangrove_inland1km",1
167,"mangrove_inland1km",1
168,"mangrove_inland1km",1
169,"mangrove_inland1km",1
171,"mangrove_inland1km",1
190,"mangrove_inland1km",1
191,"mangrove_inland1km",1
193,"mangrove_inland1km",1
194,"mangrove_inland1km",1
195,"mangrove_inland1km",1
196,"mangrove_inland1km",1
197,"mangrove_inland1km",1
198,"mangrove_inland1km",1
199,"mangrove_inland1km",1
200,"mangrove_inland1km",1
202,"mangrove_inland1km",1
203,"mangrove_inland1km",1
204,"mangrove_inland1km",1
205,"mangrove_inland1km",1
206,"mangrove_inland1km",1
207,"mangrove_inland1km",1
214,"mangrove_inland1km",1
216,"mangrove_inland1km",1
231,"mangrove_inland1km",1
245,"mangrove_inland1km",1
247,"mangrove_inland1km",1
255,"mangrove_inland1km",1
5,"mangrove_offshore1km",1
6,"mangrove_offshore1km",1
7,"mangrove_offshore1km",1
8,"mangrove_offshore1km",1
9,"mangrove_offshore1km",1
15,"mangrove_offshore1km",1
16,"mangrove_offshore1km",1
17,"mangrove_offshore1km",1
18,"mangrove_offshore1km",1
24,"mangrove_offshore1km",1
25,"mangrove_offshore1km",1
26,"mangrove_offshore1km",1
29,"mangrove_offshore1km",1
31,"mangrove_offshore1km",1
35,"mangrove_offshore1km",1
40,"mangrove_offshore1km",1
41,"mangrove_offshore1km",1
42,"mangrove_offshore1km",1
43,"mangrove_offshore1km",1
44,"mangrove_offshore1km",1
45,"mangrove_offshore1km",1
47,"mangrove_offshore1km",1
49,"mangrove_offshore1km",1
50,"mangrove_offshore1km",1
53,"mangrove_offshore1km",1
54,"mangrove_offshore1km",1
65,"mangrove_offshore1km",1
66,"mangrove_offshore1km",1
96,"mangrove_offshore1km",1
97,"mangrove_offshore1km",1
102,"mangrove_offshore1km",1
104,"mangrove_offshore1km",1
106,"mangrove_offshore1km",1
110,"mangrove_offshore1km",1
111,"mangrove_offshore1km",1
112,"mangrove_offshore1km",1
113,"mangrove_offshore1km",1
114,"mangrove_offshore1km",1
115,"mangrove_offshore1km",1
116,"mangrove_offshore1km",1
119,"mangrove_offshore1km",1
120,"mangrove_offshore1km",1
122,"mangrove_offshore1km",1
125,"mangrove_offshore1km",1
126,"mangrove_offshore1km",1
129,"mangrove_offshore1km",1
130,"mangrove_offshore1km",1
131,"mangrove_offshore1km",1
132,"mangrove_offshore1km",1
133,"mangrove_offshore1km",1
134,"mangrove_offshore1km",1
135,"mangrove_offshore1km",1
136,"mangrove_offshore1km",1
137,"mangrove_offshore1km",1
138,"mangrove_offshore1km",1
139,"mangrove_offshore1km",1
140,"mangrove_offshore1km",1
155,"mangrove_offshore1km",1
162,"mangrove_offshore1km",1
163,"mangrove_offshore1km",1
164,"mangrove_offshore1km",1
166,"mangrove_offshore1km",1
167,"mangrove_offshore1km",1
168,"mangrove_offshore1km",1
169,"mangrove_offshore1km",1
171,"mangrove_offshore1km",1
190,"mangrove_offshore1km",1
191,"mangrove_offshore1km",1
193,"mangrove_offshore1km",1
194,"mangrove_offshore1km",1
195,"mangrove_offshore1km",1
196,"mangrove_offshore1km",1
197,"mangrove_offshore1km",1
198,"mangrove_offshore1km",1
199,"mangrove_offshore1km",1
200,"mangrove_offshore1km",1
202,"mangrove_offshore1km",1
203,"mangrove_offshore1km",1
204,"mangrove_offshore1km",1
205,"mangrove_offshore1km",1
206,"mangrove_offshore1km",1
207,"mangrove_offshore1km",1
216,"mangrove_offshore1km",1
231,"mangrove_offshore1km",1
237,"mangrove_offshore1km",1
247,"mangrove_offshore1km",1
255,"mangrove_offshore1km",1
1,"rocky_reef",1
2,"rocky_reef",1
4,"rocky_reef",1
5,"rocky_reef",1
6,"rocky_reef",1
7,"rocky_reef",1
8,"rocky_reef",1
9,"rocky_reef",1
11,"rocky_reef",1
12,"rocky_reef",1
13,"rocky_reef",1
14,"rocky_reef",1
15,"rocky_reef",1
16,"rocky_reef",1
17,"rocky_reef",1
18,"rocky_reef",1
19,"rocky_reef",1
25,"rocky_reef",1
26,"rocky_reef",1
28,"rocky_reef",1
29,"rocky_reef",1
30,"rocky_reef",1
31,"rocky_reef",1
32,"rocky_reef",1
33,"rocky_reef",1
35,"rocky_reef",1
36,"rocky_reef",1
37,"rocky_reef",1
38,"rocky_reef",1
39,"rocky_reef",1
40,"rocky_reef",1
41,"rocky_reef",1
42,"rocky_reef",1
43,"rocky_reef",1
44,"rocky_reef",1
45,"rocky_reef",1
46,"rocky_reef",1
47,"rocky_reef",1
48,"rocky_reef",1
49,"rocky_reef",1
50,"rocky_reef",1
54,"rocky_reef",1
55,"rocky_reef",1
61,"rocky_reef",1
62,"rocky_reef",1
67,"rocky_reef",1
68,"rocky_reef",1
71,"rocky_reef",1
73,"rocky_reef",1
76,"rocky_reef",1
77,"rocky_reef",1
78,"rocky_reef",1
79,"rocky_reef",1
80,"rocky_reef",1
81,"rocky_reef",1
82,"rocky_reef",1
84,"rocky_reef",1
89,"rocky_reef",1
90,"rocky_reef",1
91,"rocky_reef",1
92,"rocky_reef",1
93,"rocky_reef",1
98,"rocky_reef",1
99,"rocky_reef",1
100,"rocky_reef",1
102,"rocky_reef",1
103,"rocky_reef",1
104,"rocky_reef",1
105,"rocky_reef",1
106,"rocky_reef",1
108,"rocky_reef",1
110,"rocky_reef",1
111,"rocky_reef",1
112,"rocky_reef",1
113,"rocky_reef",1
114,"rocky_reef",1
115,"rocky_reef",1
116,"rocky_reef",1
117,"rocky_reef",1
118,"rocky_reef",1
119,"rocky_reef",1
120,"rocky_reef",1
123,"rocky_reef",1
124,"rocky_reef",1
125,"rocky_reef",1
126,"rocky_reef",1
127,"rocky_reef",1
129,"rocky_reef",1
130,"rocky_reef",1
131,"rocky_reef",1
132,"rocky_reef",1
133,"rocky_reef",1
134,"rocky_reef",1
135,"rocky_reef",1
136,"rocky_reef",1
137,"rocky_reef",1
139,"rocky_reef",1
140,"rocky_reef",1
141,"rocky_reef",1
143,"rocky_reef",1
144,"rocky_reef",1
145,"rocky_reef",1
146,"rocky_reef",1
147,"rocky_reef",1
148,"rocky_reef",1
150,"rocky_reef",1
151,"rocky_reef",1
152,"rocky_reef",1
153,"rocky_reef",1
154,"rocky_reef",1
155,"rocky_reef",1
156,"rocky_reef",1
157,"rocky_reef",1
158,"rocky_reef",1
161,"rocky_reef",1
163,"rocky_reef",1
164,"rocky_reef",1
166,"rocky_reef",1
168,"rocky_reef",1
169,"rocky_reef",1
171,"rocky_reef",1
175,"rocky_reef",1
179,"rocky_reef",1
180,"rocky_reef",1
181,"rocky_reef",1
182,"rocky_reef",1
183,"rocky_reef",1
184,"rocky_reef",1
185,"rocky_reef",1
187,"rocky_reef",1
190,"rocky_reef",1
191,"rocky_reef",1
196,"rocky_reef",1
197,"rocky_reef",1
198,"rocky_reef",1
200,"rocky_reef",1
202,"rocky_reef",1
203,"rocky_reef",1
204,"rocky_reef",1
205,"rocky_reef",1
206,"rocky_reef",1
207,"rocky_reef",1
208,"rocky_reef",1
209,"rocky_reef",1
210,"rocky_reef",1
212,"rocky_reef",1
213,"rocky_reef",1
214,"rocky_reef",1
215,"rocky_reef",1
216,"rocky_reef",1
218,"rocky_reef",1
220,"rocky_reef",1
221,"rocky_reef",1
222,"rocky_reef",1
223,"rocky_reef",1
224,"rocky_reef",1
227,"rocky_reef",1
228,"rocky_reef",1
244,"rocky_reef",1
245,"rocky_reef",1
247,"rocky_reef",1
248,"rocky_reef",1
249,"rocky_reef",1
250,"rocky_reef",1
255,"rocky_reef",1
267,"rocky_reef",1
269,"rocky_reef",1
274,"rocky_reef",1
277,"rocky_reef",1
1,"seagrass",1
2,"seagrass",1
5,"seagrass",1
6,"seagrass",1
7,"seagrass",1
8,"seagrass",1
9,"seagrass",1
11,"seagrass",1
13,"seagrass",1
14,"seagrass",1
15,"seagrass",1
16,"seagrass",1
17,"seagrass",1
18,"seagrass",1
25,"seagrass",1
26,"seagrass",1
28,"seagrass",1
29,"seagrass",1
37,"seagrass",1
39,"seagrass",1
40,"seagrass",1
41,"seagrass",1
42,"seagrass",1
43,"seagrass",1
45,"seagrass",1
47,"seagrass",1
49,"seagrass",1
50,"seagrass",1
51,"seagrass",1
52,"seagrass",1
54,"seagrass",1
58,"seagrass",1
66,"seagrass",1
68,"seagrass",1
73,"seagrass",1
75,"seagrass",1
79,"seagrass",1
96,"seagrass",1
98,"seagrass",1
99,"seagrass",1
102,"seagrass",1
106,"seagrass",1
110,"seagrass",1
111,"seagrass",1
112,"seagrass",1
113,"seagrass",1
114,"seagrass",1
115,"seagrass",1
116,"seagrass",1
117,"seagrass",1
118,"seagrass",1
119,"seagrass",1
120,"seagrass",1
121,"seagrass",1
122,"seagrass",1
123,"seagrass",1
124,"seagrass",1
125,"seagrass",1
129,"seagrass",1
131,"seagrass",1
132,"seagrass",1
133,"seagrass",1
135,"seagrass",1
139,"seagrass",1
140,"seagrass",1
147,"seagrass",1
151,"seagrass",1
152,"seagrass",1
155,"seagrass",1
163,"seagrass",1
164,"seagrass",1
166,"seagrass",1
171,"seagrass",1
175,"seagrass",1
178,"seagrass",1
179,"seagrass",1
182,"seagrass",1
184,"seagrass",1
190,"seagrass",1
191,"seagrass",1
192,"seagrass",1
193,"seagrass",1
194,"seagrass",1
196,"seagrass",1
200,"seagrass",1
202,"seagrass",1
203,"seagrass",1
205,"seagrass",1
206,"seagrass",1
207,"seagrass",1
208,"seagrass",1
209,"seagrass",1
210,"seagrass",1
212,"seagrass",1
214,"seagrass",1
215,"seagrass",1
216,"seagrass",1
218,"seagrass",1
220,"seagrass",1
221,"seagrass",1
222,"seagrass",1
231,"seagrass",1
245,"seagrass",1
248,"seagrass",1
249,"seagrass",1
250,"seagrass",1
255,"seagrass",1
269,"seagrass",1
1,"soft_bottom",1
2,"soft_bottom",1
3,"soft_bottom",1
4,"soft_bottom",1
5,"soft_bottom",1
6,"soft_bottom",1
7,"soft_bottom",1
8,"soft_bottom",1
9,"soft_bottom",1
10,"soft_bottom",1
11,"soft_bottom",1
13,"soft_bottom",1
14,"soft_bottom",1
15,"soft_bottom",1
16,"soft_bottom",1
17,"soft_bottom",1
18,"soft_bottom",1
19,"soft_bottom",1
20,"soft_bottom",1
21,"soft_bottom",1
24,"soft_bottom",1
25,"soft_bottom",1
26,"soft_bottom",1
28,"soft_bottom",1
29,"soft_bottom",1
30,"soft_bottom",1
31,"soft_bottom",1
32,"soft_bottom",1
33,"soft_bottom",1
34,"soft_bottom",1
37,"soft_bottom",1
38,"soft_bottom",1
39,"soft_bottom",1
40,"soft_bottom",1
41,"soft_bottom",1
42,"soft_bottom",1
43,"soft_bottom",1
44,"soft_bottom",1
45,"soft_bottom",1
46,"soft_bottom",1
47,"soft_bottom",1
48,"soft_bottom",1
49,"soft_bottom",1
50,"soft_bottom",1
51,"soft_bottom",1
52,"soft_bottom",1
53,"soft_bottom",1
54,"soft_bottom",1
55,"soft_bottom",1
56,"soft_bottom",1
57,"soft_bottom",1
58,"soft_bottom",1
59,"soft_bottom",1
60,"soft_bottom",1
61,"soft_bottom",1
62,"soft_bottom",1
63,"soft_bottom",1
64,"soft_bottom",1
65,"soft_bottom",1
66,"soft_bottom",1
67,"soft_bottom",1
68,"soft_bottom",1
69,"soft_bottom",1
70,"soft_bottom",1
71,"soft_bottom",1
72,"soft_bottom",1
73,"soft_bottom",1
74,"soft_bottom",1
75,"soft_bottom",1
76,"soft_bottom",1
77,"soft_bottom",1
78,"soft_bottom",1
79,"soft_bottom",1
80,"soft_bottom",1
81,"soft_bottom",1
82,"soft_bottom",1
84,"soft_bottom",1
85,"soft_bottom",1
86,"soft_bottom",1
88,"soft_bottom",1
89,"soft_bottom",1
90,"soft_bottom",1
92,"soft_bottom",1
93,"soft_bottom",1
94,"soft_bottom",1
95,"soft_bottom",1
96,"soft_bottom",1
97,"soft_bottom",1
98,"soft_bottom",1
100,"soft_bottom",1
101,"soft_bottom",1
102,"soft_bottom",1
103,"soft_bottom",1
104,"soft_bottom",1
106,"soft_bottom",1
107,"soft_bottom",1
108,"soft_bottom",1
110,"soft_bottom",1
111,"soft_bottom",1
112,"soft_bottom",1
113,"soft_bottom",1
114,"soft_bottom",1
115,"soft_bottom",1
116,"soft_bottom",1
117,"soft_bottom",1
118,"soft_bottom",1
119,"soft_bottom",1
120,"soft_bottom",1
121,"soft_bottom",1
122,"soft_bottom",1
123,"soft_bottom",1
124,"soft_bottom",1
125,"soft_bottom",1
126,"soft_bottom",1
127,"soft_bottom",1
129,"soft_bottom",1
130,"soft_bottom",1
131,"soft_bottom",1
132,"soft_bottom",1
133,"soft_bottom",1
134,"soft_bottom",1
135,"soft_bottom",1
136,"soft_bottom",1
137,"soft_bottom",1
138,"soft_bottom",1
139,"soft_bottom",1
140,"soft_bottom",1
141,"soft_bottom",1
143,"soft_bottom",1
144,"soft_bottom",1
145,"soft_bottom",1
147,"soft_bottom",1
148,"soft_bottom",1
149,"soft_bottom",1
150,"soft_bottom",1
153,"soft_bottom",1
154,"soft_bottom",1
155,"soft_bottom",1
157,"soft_bottom",1
158,"soft_bottom",1
159,"soft_bottom",1
161,"soft_bottom",1
162,"soft_bottom",1
163,"soft_bottom",1
164,"soft_bottom",1
166,"soft_bottom",1
167,"soft_bottom",1
168,"soft_bottom",1
169,"soft_bottom",1
171,"soft_bottom",1
172,"soft_bottom",1
173,"soft_bottom",1
174,"soft_bottom",1
175,"soft_bottom",1
176,"soft_bottom",1
177,"soft_bottom",1
178,"soft_bottom",1
179,"soft_bottom",1
180,"soft_bottom",1
181,"soft_bottom",1
182,"soft_bottom",1
183,"soft_bottom",1
184,"soft_bottom",1
186,"soft_bottom",1
187,"soft_bottom",1
188,"soft_bottom",1
189,"soft_bottom",1
190,"soft_bottom",1
191,"soft_bottom",1
192,"soft_bottom",1
193,"soft_bottom",1
194,"soft_bottom",1
195,"soft_bottom",1
196,"soft_bottom",1
197,"soft_bottom",1
198,"soft_bottom",1
199,"soft_bottom",1
200,"soft_bottom",1
202,"soft_bottom",1
203,"soft_bottom",1
204,"soft_bottom",1
205,"soft_bottom",1
206,"soft_bottom",1
207,"soft_bottom",1
208,"soft_bottom",1
209,"soft_bottom",1
210,"soft_bottom",1
212,"soft_bottom",1
213,"soft_bottom",1
214,"soft_bottom",1
216,"soft_bottom",1
218,"soft_bottom",1
219,"soft_bottom",1
220,"soft_bottom",1
221,"soft_bottom",1
222,"soft_bottom",1
223,"soft_bottom",1
224,"soft_bottom",1
227,"soft_bottom",1
228,"soft_bottom",1
231,"soft_bottom",1
232,"soft_bottom",1
237,"soft_bottom",1
247,"soft_bottom",1
248,"soft_bottom",1
249,"soft_bottom",1
255,"soft_bottom",1
260,"soft_bottom",1
261,"soft_bottom",1
262,"soft_bottom",1
264,"soft_bottom",1
266,"soft_bottom",1
267,"soft_bottom",1
268,"soft_bottom",1
269,"soft_bottom",1
270,"soft_bottom",1
271,"soft_bottom",1
273,"soft_bottom",1
274,"soft_bottom",1
276,"soft_bottom",1
277,"soft_bottom",1
278,"soft_bottom",1
16,"saltmarsh",1
59,"saltmarsh",1
69,"saltmarsh",1
70,"saltmarsh",1
153,"saltmarsh",1
154,"saltmarsh",1
156,"saltmarsh",1
162,"saltmarsh",1
163,"saltmarsh",1
176,"saltmarsh",1
177,"saltmarsh",1
178,"saltmarsh",1
179,"saltmarsh",1
180,"saltmarsh",1
181,"saltmarsh",1
184,"saltmarsh",1
209,"saltmarsh",1
218,"saltmarsh",1
222,"saltmarsh",1
227,"saltmarsh",1
228,"saltmarsh",1
21,"seaice_edge",1
69,"seaice_edge",1
70,"seaice_edge",1
73,"seaice_edge",1
143,"seaice_edge",1
144,"seaice_edge",1
145,"seaice_edge",1
163,"seaice_edge",1
174,"seaice_edge",1
175,"seaice_edge",1
176,"seaice_edge",1
177,"seaice_edge",1
178,"seaice_edge",1
179,"seaice_edge",1
180,"seaice_edge",1
189,"seaice_edge",1
209,"seaice_edge",1
210,"seaice_edge",1
218,"seaice_edge",1
222,"seaice_edge",1
223,"seaice_edge",1
255,"seaice_edge",1
89,"seaice_edge",1
213,"seaice_edge",1
21,"seaice_shoreline",1
69,"seaice_shoreline",1
70,"seaice_shoreline",1
73,"seaice_shoreline",1
143,"seaice_shoreline",1
145,"seaice_shoreline",1
163,"seaice_shoreline",1
174,"seaice_shoreline",1
175,"seaice_shoreline",1
176,"seaice_shoreline",1
179,"seaice_shoreline",1
180,"seaice_shoreline",1
189,"seaice_shoreline",1
209,"seaice_shoreline",1
210,"seaice_shoreline",1
218,"seaice_shoreline",1
222,"seaice_shoreline",1
223,"seaice_shoreline",1
255,"seaice_shoreline",1
213,"seaice_shoreline",1
